t	frame	pixel_{x}	pixel_{y}
1.500000000E0	4.500000000E1	2.696995144E2	2.505610263E2
1.533333333E0	4.600000000E1	2.697611818E2	2.505441326E2
1.566666667E0	4.700000000E1	2.696033307E2	2.505481993E2
1.600000000E0	4.800000000E1	2.695013142E2	2.505167970E2
1.633333333E0	4.900000000E1	2.692705551E2	2.505520416E2
1.666666667E0	5.000000000E1	2.693724348E2	2.505845074E2
1.700000000E0	5.100000000E1	2.694488996E2	2.505714115E2
1.733333333E0	5.200000000E1	2.695580822E2	2.506402416E2
1.766666667E0	5.300000000E1	2.688843258E2	2.505822087E2
1.800000000E0	5.400000000E1	2.695460954E2	2.505505994E2
1.833333333E0	5.500000000E1	2.690852444E2	2.505833631E2
1.866666667E0	5.600000000E1	2.694450599E2	2.505997096E2
1.900000000E0	5.700000000E1	2.694547737E2	2.505827179E2
1.933333333E0	5.800000000E1	2.696547415E2	2.505902934E2
1.966666667E0	5.900000000E1	2.696996105E2	2.506901765E2
2.000000000E0	6.000000000E1	2.696072375E2	2.505885525E2
2.033333333E0	6.100000000E1	2.695985657E2	2.505837079E2
2.066666667E0	6.200000000E1	2.685092333E2	2.506184585E2
2.100000000E0	6.300000000E1	2.696056996E2	2.506414059E2
2.133333333E0	6.400000000E1	2.694179954E2	2.505395221E2
2.166666667E0	6.500000000E1	2.694641795E2	2.505819861E2
2.200000000E0	6.600000000E1	2.693857613E2	2.506085475E2
2.233333333E0	6.700000000E1	2.693663791E2	2.505556953E2
2.266666667E0	6.800000000E1	2.696112467E2	2.506001571E2
2.300000000E0	6.900000000E1	2.691360386E2	2.505832876E2
2.333333333E0	7.000000000E1	2.695116919E2	2.505739488E2
2.366666667E0	7.100000000E1	2.693675716E2	2.506060897E2
2.400000000E0	7.200000000E1	2.692823465E2	2.505990164E2
2.433333333E0	7.300000000E1	2.685094723E2	2.506890037E2
2.466666667E0	7.400000000E1	2.651740127E2	2.514110982E2
2.500000000E0	7.500000000E1	2.673677492E2	2.514519475E2
2.533333333E0	7.600000000E1	2.668322589E2	2.515631532E2
2.566666667E0	7.700000000E1	2.673192104E2	2.517444713E2
2.600000000E0	7.800000000E1	2.632808465E2	2.515476036E2
2.633333333E0	7.900000000E1	2.628685491E2	2.514821458E2
2.666666667E0	8.000000000E1	2.688831231E2	2.506311095E2
2.700000000E0	8.100000000E1	2.652999549E2	2.505475516E2
2.733333333E0	8.200000000E1	2.666426608E2	2.496660522E2
2.766666667E0	8.300000000E1	2.658686932E2	2.493943389E2
2.800000000E0	8.400000000E1	2.629844091E2	2.493307630E2
2.833333333E0	8.500000000E1	2.611688004E2	2.491359851E2
2.866666667E0	8.600000000E1	2.591889178E2	2.491403174E2
2.900000000E0	8.700000000E1	2.585233018E2	2.492236248E2
2.933333333E0	8.800000000E1	2.567224966E2	2.494564207E2
2.966666667E0	8.900000000E1	2.560427033E2	2.494014841E2
3.000000000E0	9.000000000E1	2.560823141E2	2.492621146E2
3.033333333E0	9.100000000E1	2.545174556E2	2.493428046E2
3.066666667E0	9.200000000E1	2.536635963E2	2.493590975E2
3.100000000E0	9.300000000E1	2.515687891E2	2.493921434E2
3.133333333E0	9.400000000E1	2.496045988E2	2.503055171E2
3.166666667E0	9.500000000E1	2.530792976E2	2.493398981E2
3.200000000E0	9.600000000E1	2.512031750E2	2.502167565E2
3.233333333E0	9.700000000E1	2.562983545E2	2.492298537E2
3.266666667E0	9.800000000E1	2.552400369E2	2.493081479E2
3.300000000E0	9.900000000E1	2.551481695E2	2.492484620E2
3.333333333E0	1.000000000E2	2.556622285E2	2.493192441E2
3.366666667E0	1.010000000E2	2.577318349E2	2.493551695E2
3.400000000E0	1.020000000E2	2.576046210E2	2.493531091E2
3.433333333E0	1.030000000E2	2.555669862E2	2.503771509E2
3.466666667E0	1.040000000E2	2.586159674E2	2.503576625E2
3.500000000E0	1.050000000E2	2.554614276E2	2.513881403E2
3.533333333E0	1.060000000E2	2.584028208E2	2.513087131E2
3.566666667E0	1.070000000E2	2.602500000E2	2.507500000E2
3.600000000E0	1.080000000E2	2.626220511E2	2.514683697E2
3.633333333E0	1.090000000E2	2.601566070E2	2.522294267E2
3.666666667E0	1.100000000E2	2.608655450E2	2.522454432E2
3.700000000E0	1.110000000E2	2.607054952E2	2.523514671E2
3.733333333E0	1.120000000E2	2.609505578E2	2.518073910E2
3.766666667E0	1.130000000E2	2.660000000E2	2.507500000E2
3.800000000E0	1.140000000E2	2.687500000E2	2.510000000E2
3.833333333E0	1.150000000E2	2.695000000E2	2.510000000E2
3.866666667E0	1.160000000E2	2.697500000E2	2.507500000E2
3.900000000E0	1.170000000E2	2.707500000E2	2.507500000E2
3.933333333E0	1.180000000E2	2.712500000E2	2.502500000E2
3.966666667E0	1.190000000E2	2.712500000E2	2.505000000E2
4.000000000E0	1.200000000E2	2.730000000E2	2.505000000E2
4.033333333E0	1.210000000E2	2.735000000E2	2.505000000E2
4.066666667E0	1.220000000E2	2.740000000E2	2.502500000E2
4.100000000E0	1.230000000E2	2.796938114E2	2.513224393E2
4.133333333E0	1.240000000E2	2.791446268E2	2.512156885E2
4.166666667E0	1.250000000E2	2.804994347E2	2.513704495E2
4.200000000E0	1.260000000E2	2.800689447E2	2.513215183E2
4.233333333E0	1.270000000E2	2.801918951E2	2.513862445E2
4.266666667E0	1.280000000E2	2.796005744E2	2.514574830E2
4.300000000E0	1.290000000E2	2.792518935E2	2.513315372E2
4.333333333E0	1.300000000E2	2.797360359E2	2.514076695E2
4.366666667E0	1.310000000E2	2.793084145E2	2.513070612E2
4.400000000E0	1.320000000E2	2.802374502E2	2.513935554E2
4.433333333E0	1.330000000E2	2.796473564E2	2.513842985E2
4.466666667E0	1.340000000E2	2.790637528E2	2.514094431E2
4.500000000E0	1.350000000E2	2.825651411E2	2.506281389E2
4.533333333E0	1.360000000E2	2.793756721E2	2.513504871E2
4.566666667E0	1.370000000E2	2.790298279E2	2.514107256E2
4.600000000E0	1.380000000E2	2.792801615E2	2.513358415E2
4.633333333E0	1.390000000E2	2.792972192E2	2.513746687E2
4.666666667E0	1.400000000E2	2.785059746E2	2.513325465E2
4.700000000E0	1.410000000E2	2.788096545E2	2.513823874E2
4.733333333E0	1.420000000E2	2.781561796E2	2.514424368E2
4.766666667E0	1.430000000E2	2.772855059E2	2.515293627E2
4.800000000E0	1.440000000E2	2.796603297E2	2.517540591E2
4.833333333E0	1.450000000E2	2.803032224E2	2.517273572E2
4.866666667E0	1.460000000E2	2.811513197E2	2.515016276E2
4.900000000E0	1.470000000E2	2.824440389E2	2.517459958E2
4.933333333E0	1.480000000E2	2.831071395E2	2.516977472E2
4.966666667E0	1.490000000E2	2.844937462E2	2.515159903E2
5.000000000E0	1.500000000E2	2.841137188E2	2.514296633E2
5.033333333E0	1.510000000E2	2.833969978E2	2.514396735E2
5.066666667E0	1.520000000E2	2.845527718E2	2.512565200E2
5.100000000E0	1.530000000E2	2.847327897E2	2.512508743E2
5.133333333E0	1.540000000E2	2.732500000E2	2.492500000E2
5.166666667E0	1.550000000E2	2.767500000E2	2.465000000E2
5.200000000E0	1.560000000E2	2.775000000E2	2.462500000E2
5.233333333E0	1.570000000E2	2.797500000E2	2.440000000E2
5.266666667E0	1.580000000E2	2.777500000E2	2.397500000E2
5.300000000E0	1.590000000E2	2.800000000E2	2.410000000E2
5.333333333E0	1.600000000E2	2.810000000E2	2.400000000E2
5.366666667E0	1.610000000E2	2.807500000E2	2.395000000E2
5.400000000E0	1.620000000E2	2.795000000E2	2.402500000E2
5.433333333E0	1.630000000E2	2.795000000E2	2.402500000E2
5.466666667E0	1.640000000E2	2.785000000E2	2.395000000E2
5.500000000E0	1.650000000E2	2.785000000E2	2.395000000E2
5.533333333E0	1.660000000E2	2.782500000E2	2.410000000E2
5.566666667E0	1.670000000E2	2.792500000E2	2.410000000E2
5.600000000E0	1.680000000E2	2.790000000E2	2.427500000E2
5.633333333E0	1.690000000E2	2.795000000E2	2.425000000E2
5.666666667E0	1.700000000E2	2.787500000E2	2.427500000E2
5.700000000E0	1.710000000E2	2.787500000E2	2.425000000E2
5.733333333E0	1.720000000E2	2.790000000E2	2.430000000E2
5.766666667E0	1.730000000E2	2.780000000E2	2.447500000E2
5.800000000E0	1.740000000E2	2.767500000E2	2.457500000E2
5.833333333E0	1.750000000E2	2.760000000E2	2.462500000E2
5.866666667E0	1.760000000E2	2.760000000E2	2.465000000E2
5.900000000E0	1.770000000E2	2.755000000E2	2.467500000E2
5.933333333E0	1.780000000E2	2.747500000E2	2.490000000E2
5.966666667E0	1.790000000E2	2.747500000E2	2.490000000E2
6.000000000E0	1.800000000E2	2.737500000E2	2.497500000E2
6.033333333E0	1.810000000E2	2.732500000E2	2.507500000E2
6.066666667E0	1.820000000E2	2.722500000E2	2.515000000E2
6.100000000E0	1.830000000E2	2.725000000E2	2.505000000E2
6.133333333E0	1.840000000E2	2.725000000E2	2.505000000E2
6.166666667E0	1.850000000E2	2.717500000E2	2.505000000E2
6.200000000E0	1.860000000E2	2.720000000E2	2.507500000E2
6.233333333E0	1.870000000E2	2.722500000E2	2.512500000E2
6.266666667E0	1.880000000E2	2.722500000E2	2.512500000E2
6.300000000E0	1.890000000E2	2.722500000E2	2.512500000E2
6.333333333E0	1.900000000E2	2.722500000E2	2.512500000E2
6.366666667E0	1.910000000E2	2.720000000E2	2.512500000E2
6.400000000E0	1.920000000E2	2.720000000E2	2.500000000E2
6.433333333E0	1.930000000E2	2.715000000E2	2.505000000E2
6.466666667E0	1.940000000E2	2.705000000E2	2.507500000E2
6.500000000E0	1.950000000E2	2.672500000E2	2.525000000E2
6.533333333E0	1.960000000E2	2.657500000E2	2.532500000E2
6.566666667E0	1.970000000E2	2.655000000E2	2.517500000E2
6.600000000E0	1.980000000E2	2.650000000E2	2.520000000E2
6.633333333E0	1.990000000E2	2.637500000E2	2.525000000E2
6.666666667E0	2.000000000E2	2.640000000E2	2.520000000E2
6.700000000E0	2.010000000E2	2.650000000E2	2.525000000E2
6.733333333E0	2.020000000E2	2.647500000E2	2.525000000E2
6.766666667E0	2.030000000E2	2.662500000E2	2.525000000E2
6.800000000E0	2.040000000E2	2.667500000E2	2.520000000E2
6.833333333E0	2.050000000E2	2.657500000E2	2.517500000E2
6.866666667E0	2.060000000E2	2.660000000E2	2.517500000E2
6.900000000E0	2.070000000E2	2.660000000E2	2.517500000E2
6.933333333E0	2.080000000E2	2.662500000E2	2.517500000E2
6.966666667E0	2.090000000E2	2.662500000E2	2.517500000E2
7.000000000E0	2.100000000E2	2.657500000E2	2.510000000E2
7.033333333E0	2.110000000E2	2.657500000E2	2.520000000E2
7.066666667E0	2.120000000E2	2.637500000E2	2.512500000E2
7.100000000E0	2.130000000E2	2.630000000E2	2.507500000E2
7.133333333E0	2.140000000E2	2.625000000E2	2.507500000E2
7.166666667E0	2.150000000E2	2.625000000E2	2.515000000E2
7.200000000E0	2.160000000E2	2.622500000E2	2.512500000E2
7.233333333E0	2.170000000E2	2.630000000E2	2.512500000E2
7.266666667E0	2.180000000E2	2.632500000E2	2.512500000E2
7.300000000E0	2.190000000E2	2.632500000E2	2.512500000E2
7.333333333E0	2.200000000E2	2.632500000E2	2.512500000E2
7.366666667E0	2.210000000E2	2.632500000E2	2.512500000E2
7.400000000E0	2.220000000E2	2.637500000E2	2.510000000E2
7.433333333E0	2.230000000E2	2.637500000E2	2.510000000E2
7.466666667E0	2.240000000E2	2.637500000E2	2.510000000E2
7.500000000E0	2.250000000E2	2.640000000E2	2.510000000E2
7.533333333E0	2.260000000E2	2.637500000E2	2.505000000E2
7.566666667E0	2.270000000E2	2.637500000E2	2.505000000E2
7.600000000E0	2.280000000E2	2.625000000E2	2.507500000E2
7.633333333E0	2.290000000E2	2.607500000E2	2.510000000E2
7.666666667E0	2.300000000E2	2.597500000E2	2.527500000E2
7.700000000E0	2.310000000E2	2.585000000E2	2.527500000E2
