t	frame	pixel_{x}	pixel_{y}
1.933333333E0	5.800000000E1	3.151071404E2	2.837836699E2
1.966666667E0	5.900000000E1	3.150882540E2	2.837006100E2
2.000000000E0	6.000000000E1	3.151516451E2	2.832942841E2
2.033333333E0	6.100000000E1	3.151582478E2	2.831236280E2
2.066666667E0	6.200000000E1	3.151620771E2	2.831570598E2
2.100000000E0	6.300000000E1	3.151596010E2	2.829303027E2
2.133333333E0	6.400000000E1	3.152017596E2	2.831683626E2
2.166666667E0	6.500000000E1	3.152046780E2	2.831885963E2
2.200000000E0	6.600000000E1	3.152226429E2	2.833179392E2
2.233333333E0	6.700000000E1	3.152105484E2	2.831807629E2
2.266666667E0	6.800000000E1	3.152030021E2	2.831759936E2
2.300000000E0	6.900000000E1	3.151885803E2	2.830099373E2
2.333333333E0	7.000000000E1	3.151789539E2	2.829322476E2
2.366666667E0	7.100000000E1	3.151460281E2	2.827263279E2
2.400000000E0	7.200000000E1	3.151075302E2	2.824035583E2
2.433333333E0	7.300000000E1	3.150932540E2	2.817429679E2
2.466666667E0	7.400000000E1	3.142030258E2	2.829679249E2
2.500000000E0	7.500000000E1	3.131998307E2	2.836668260E2
2.533333333E0	7.600000000E1	3.122601058E2	2.840425445E2
2.566666667E0	7.700000000E1	3.111801433E2	2.832544746E2
2.600000000E0	7.800000000E1	3.092981585E2	2.842129569E2
2.633333333E0	7.900000000E1	3.081803233E2	2.839785287E2
2.666666667E0	8.000000000E1	3.081428794E2	2.832122795E2
2.700000000E0	8.100000000E1	3.086365747E2	2.832325173E2
2.733333333E0	8.200000000E1	3.100600216E2	2.830628539E2
2.766666667E0	8.300000000E1	3.119399548E2	2.837387739E2
2.800000000E0	8.400000000E1	3.132508655E2	2.830500631E2
2.833333333E0	8.500000000E1	3.141142973E2	2.834070918E2
2.866666667E0	8.600000000E1	3.142355679E2	2.831178714E2
2.900000000E0	8.700000000E1	3.150831436E2	2.838028947E2
2.933333333E0	8.800000000E1	3.160965328E2	2.839187999E2
2.966666667E0	8.900000000E1	3.170804337E2	2.839273570E2
3.000000000E0	9.000000000E1	3.180134198E2	2.839599198E2
3.033333333E0	9.100000000E1	3.181416270E2	2.830256756E2
3.066666667E0	9.200000000E1	3.180783844E2	2.836006091E2
3.100000000E0	9.300000000E1	3.170765155E2	2.833203127E2
3.133333333E0	9.400000000E1	3.161494784E2	2.836369463E2
3.166666667E0	9.500000000E1	3.150979886E2	2.847189713E2
3.200000000E0	9.600000000E1	3.132178898E2	2.841001285E2
3.233333333E0	9.700000000E1	3.121743685E2	2.847080392E2
3.266666667E0	9.800000000E1	3.110812597E2	2.847314642E2
3.300000000E0	9.900000000E1	3.098786348E2	2.846035770E2
3.333333333E0	1.000000000E2	3.089055970E2	2.840481512E2
3.366666667E0	1.010000000E2	3.081588340E2	2.834643563E2
3.400000000E0	1.020000000E2	3.074414435E2	2.833185535E2
3.433333333E0	1.030000000E2	3.070575285E2	2.823647938E2
3.466666667E0	1.040000000E2	3.070634082E2	2.826113171E2
3.500000000E0	1.050000000E2	3.072134977E2	2.833599980E2
3.533333333E0	1.060000000E2	3.080473467E2	2.829973523E2
3.566666667E0	1.070000000E2	3.089398991E2	2.831516225E2
3.600000000E0	1.080000000E2	3.100748521E2	2.832908494E2
3.633333333E0	1.090000000E2	3.110492580E2	2.835896743E2
3.666666667E0	1.100000000E2	3.121065985E2	2.836662417E2
3.700000000E0	1.110000000E2	3.130870361E2	2.836959619E2
3.733333333E0	1.120000000E2	3.134110625E2	2.851531607E2
3.766666667E0	1.130000000E2	3.141945570E2	2.842850818E2
3.800000000E0	1.140000000E2	3.142990964E2	2.850283111E2
3.833333333E0	1.150000000E2	3.150352430E2	2.837998121E2
3.866666667E0	1.160000000E2	3.151771159E2	2.845765314E2
3.900000000E0	1.170000000E2	3.160444668E2	2.834608796E2
3.933333333E0	1.180000000E2	3.161978534E2	2.845467718E2
3.966666667E0	1.190000000E2	3.170082256E2	2.835300583E2
4.000000000E0	1.200000000E2	3.172057465E2	2.843030439E2
4.033333333E0	1.210000000E2	3.172049470E2	2.847071200E2
4.066666667E0	1.220000000E2	3.173143143E2	2.856015405E2
4.100000000E0	1.230000000E2	3.181003825E2	2.841569208E2
4.133333333E0	1.240000000E2	3.182191726E2	2.850946310E2
4.166666667E0	1.250000000E2	3.182379917E2	2.855710968E2
4.200000000E0	1.260000000E2	3.182851554E2	2.859745438E2
4.233333333E0	1.270000000E2	3.182648651E2	2.860966963E2
4.266666667E0	1.280000000E2	3.182840120E2	2.860992118E2
4.300000000E0	1.290000000E2	3.182756893E2	2.864368050E2
4.333333333E0	1.300000000E2	3.183516617E2	2.869659552E2
4.366666667E0	1.310000000E2	3.189775731E2	2.846418417E2
4.400000000E0	1.320000000E2	3.190768698E2	2.847578787E2
4.433333333E0	1.330000000E2	3.190726899E2	2.843085434E2
4.466666667E0	1.340000000E2	3.190589616E2	2.839414726E2
4.500000000E0	1.350000000E2	3.189835553E2	2.836983182E2
4.533333333E0	1.360000000E2	3.182638294E2	2.856652955E2
4.566666667E0	1.370000000E2	3.182284585E2	2.852611306E2
4.600000000E0	1.380000000E2	3.181415273E2	2.847195767E2
4.633333333E0	1.390000000E2	3.181534025E2	2.841728887E2
4.666666667E0	1.400000000E2	3.181402367E2	2.839202856E2
4.700000000E0	1.410000000E2	3.181502201E2	2.839752590E2
4.733333333E0	1.420000000E2	3.181876357E2	2.840814738E2
