t	frame	pixel_{x}	pixel_{y}
5.033333333E0	1.510000000E2	2.868904530E2	4.402675273E2
5.066666667E0	1.520000000E2	2.869854462E2	4.402965226E2
5.100000000E0	1.530000000E2	2.869293529E2	4.403199120E2
5.133333333E0	1.540000000E2	2.868835827E2	4.404740938E2
5.166666667E0	1.550000000E2	2.868922206E2	4.402320703E2
5.200000000E0	1.560000000E2	2.866013185E2	4.403388379E2
5.233333333E0	1.570000000E2	2.867262796E2	4.402888525E2
5.266666667E0	1.580000000E2	2.867897964E2	4.402913168E2
5.300000000E0	1.590000000E2	2.867534842E2	4.403354066E2
5.333333333E0	1.600000000E2	2.869038020E2	4.403130879E2
5.366666667E0	1.610000000E2	2.868521436E2	4.402990073E2
5.400000000E0	1.620000000E2	2.869231135E2	4.403327070E2
5.433333333E0	1.630000000E2	2.868664021E2	4.402553672E2
5.466666667E0	1.640000000E2	2.866840992E2	4.402721062E2
5.500000000E0	1.650000000E2	2.866271204E2	4.402509433E2
5.533333333E0	1.660000000E2	2.867620849E2	4.402282166E2
5.566666667E0	1.670000000E2	2.865302537E2	4.400963252E2
5.600000000E0	1.680000000E2	2.866898825E2	4.400980994E2
5.633333333E0	1.690000000E2	2.866756582E2	4.400680199E2
5.666666667E0	1.700000000E2	2.868167849E2	4.401581890E2
5.700000000E0	1.710000000E2	2.868794067E2	4.402007731E2
5.733333333E0	1.720000000E2	2.868839840E2	4.402095849E2
5.766666667E0	1.730000000E2	2.869604191E2	4.402091292E2
5.800000000E0	1.740000000E2	2.871024920E2	4.402612587E2
5.833333333E0	1.750000000E2	2.876592857E2	4.403255347E2
5.866666667E0	1.760000000E2	2.877478561E2	4.403300583E2
5.900000000E0	1.770000000E2	2.878927123E2	4.404233102E2
5.933333333E0	1.780000000E2	2.879219230E2	4.402757971E2
5.966666667E0	1.790000000E2	2.879614222E2	4.402958709E2
6.000000000E0	1.800000000E2	2.880000360E2	4.402159047E2
6.033333333E0	1.810000000E2	2.879393899E2	4.402598307E2
6.066666667E0	1.820000000E2	2.879637816E2	4.402427061E2
6.100000000E0	1.830000000E2	2.879731241E2	4.402501675E2
6.133333333E0	1.840000000E2	2.879877923E2	4.402546986E2
6.166666667E0	1.850000000E2	2.880010966E2	4.402678660E2
6.200000000E0	1.860000000E2	2.880509878E2	4.402730819E2
6.233333333E0	1.870000000E2	2.880114110E2	4.401841322E2
6.266666667E0	1.880000000E2	2.880452871E2	4.402307115E2
6.300000000E0	1.890000000E2	2.880306592E2	4.402797301E2
6.333333333E0	1.900000000E2	2.880415439E2	4.402173187E2
6.366666667E0	1.910000000E2	2.880192874E2	4.402760080E2
6.400000000E0	1.920000000E2	2.880099293E2	4.402523770E2
6.433333333E0	1.930000000E2	2.880094228E2	4.402560322E2
6.466666667E0	1.940000000E2	2.879984787E2	4.402491053E2
6.500000000E0	1.950000000E2	2.879478193E2	4.402416557E2
6.533333333E0	1.960000000E2	2.880262834E2	4.402661876E2
6.566666667E0	1.970000000E2	2.879748863E2	4.402469947E2
6.600000000E0	1.980000000E2	2.879998496E2	4.402466350E2
6.633333333E0	1.990000000E2	2.880129060E2	4.402377059E2
6.666666667E0	2.000000000E2	2.880322786E2	4.402297352E2
6.700000000E0	2.010000000E2	2.879927420E2	4.402609642E2
6.733333333E0	2.020000000E2	2.880047486E2	4.402729321E2
6.766666667E0	2.030000000E2	2.880549135E2	4.402864493E2
6.800000000E0	2.040000000E2	2.880297008E2	4.402697048E2
6.833333333E0	2.050000000E2	2.880359463E2	4.402559509E2
6.866666667E0	2.060000000E2	2.880456715E2	4.402557314E2
6.900000000E0	2.070000000E2	2.880424240E2	4.402565109E2
6.933333333E0	2.080000000E2	2.880415754E2	4.402533295E2
6.966666667E0	2.090000000E2	2.880149439E2	4.402297684E2
7.000000000E0	2.100000000E2	2.880384508E2	4.402305865E2
7.033333333E0	2.110000000E2	2.880298786E2	4.402544162E2
