t	frame	pixel_{x}	pixel_{y}
3.700000000E0	1.110000000E2	2.203138569E2	2.907004423E2
3.733333333E0	1.120000000E2	2.204524120E2	2.904420064E2
3.766666667E0	1.130000000E2	2.200440914E2	2.907152979E2
3.800000000E0	1.140000000E2	2.175351012E2	2.916955206E2
3.833333333E0	1.150000000E2	2.131851928E2	2.921640351E2
3.866666667E0	1.160000000E2	2.064972376E2	2.894143646E2
3.900000000E0	1.170000000E2	1.981878453E2	2.888839779E2
3.933333333E0	1.180000000E2	1.895248619E2	2.865856354E2
3.966666667E0	1.190000000E2	1.828066298E2	2.858784530E2
4.000000000E0	1.200000000E2	1.729060773E2	2.832265193E2
4.033333333E0	1.210000000E2	1.658342541E2	2.814585635E2
4.066666667E0	1.220000000E2	1.575248619E2	2.780994475E2
4.100000000E0	1.230000000E2	1.515138122E2	2.729723757E2
4.133333333E0	1.240000000E2	1.469171271E2	2.692596685E2
4.166666667E0	1.250000000E2	1.437348066E2	2.657237569E2
4.200000000E0	1.260000000E2	1.440883978E2	2.616574586E2
4.233333333E0	1.270000000E2	1.439116022E2	2.607734807E2
4.266666667E0	1.280000000E2	1.462099448E2	2.636022099E2
4.300000000E0	1.290000000E2	1.478011050E2	2.662541436E2
4.333333333E0	1.300000000E2	1.499226519E2	2.692596685E2
4.366666667E0	1.310000000E2	1.545193370E2	2.747403315E2
4.400000000E0	1.320000000E2	1.605303867E2	2.789834254E2
4.433333333E0	1.330000000E2	1.676022099E2	2.821657459E2
4.466666667E0	1.340000000E2	1.757348066E2	2.878232044E2
4.500000000E0	1.350000000E2	1.842209945E2	2.897679558E2
4.533333333E0	1.360000000E2	1.921767956E2	2.920662983E2
4.566666667E0	1.370000000E2	2.017237569E2	2.947182320E2
4.600000000E0	1.380000000E2	2.086187845E2	2.964861878E2
4.633333333E0	1.390000000E2	2.162209945E2	2.970165746E2
4.666666667E0	1.400000000E2	2.215248619E2	2.970165746E2
4.700000000E0	1.410000000E2	2.245303867E2	2.970165746E2
4.733333333E0	1.420000000E2	2.264751381E2	2.971933702E2
4.766666667E0	1.430000000E2	2.271823204E2	2.963093923E2
4.800000000E0	1.440000000E2	2.280662983E2	2.964861878E2
4.833333333E0	1.450000000E2	2.287734807E2	2.956022099E2
4.866666667E0	1.460000000E2	2.291270718E2	2.954254144E2
4.900000000E0	1.470000000E2	2.300110497E2	2.933038674E2
4.933333333E0	1.480000000E2	2.301878453E2	2.931270718E2
4.966666667E0	1.490000000E2	2.307182320E2	2.929502762E2
5.000000000E0	1.500000000E2	2.303646409E2	2.888839779E2
5.033333333E0	1.510000000E2	2.301878453E2	2.835801105E2
5.066666667E0	1.520000000E2	2.285966851E2	2.779226519E2
5.100000000E0	1.530000000E2	2.278895028E2	2.720883978E2
5.133333333E0	1.540000000E2	2.277127072E2	2.659005525E2
5.166666667E0	1.550000000E2	2.270055249E2	2.600662983E2
5.200000000E0	1.560000000E2	2.257679558E2	2.485745856E2
5.233333333E0	1.570000000E2	2.266519337E2	2.416795580E2
5.266666667E0	1.580000000E2	2.282430939E2	2.333701657E2
5.300000000E0	1.590000000E2	2.289502762E2	2.282430939E2
5.333333333E0	1.600000000E2	2.298342541E2	2.229392265E2
5.366666667E0	1.610000000E2	2.314254144E2	2.194033149E2
5.400000000E0	1.620000000E2	2.314254144E2	2.179889503E2
5.433333333E0	1.630000000E2	2.308950276E2	2.174585635E2
5.466666667E0	1.640000000E2	2.307182320E2	2.176353591E2
5.500000000E0	1.650000000E2	2.305414365E2	2.199337017E2
5.533333333E0	1.660000000E2	2.300110497E2	2.222320442E2
5.566666667E0	1.670000000E2	2.291270718E2	2.254143646E2
5.600000000E0	1.680000000E2	2.293038674E2	2.301878453E2
5.633333333E0	1.690000000E2	2.270055249E2	2.349613260E2
5.666666667E0	1.700000000E2	2.271823204E2	2.365524862E2
5.700000000E0	1.710000000E2	2.257679558E2	2.430939227E2
5.733333333E0	1.720000000E2	2.247071823E2	2.480441989E2
5.766666667E0	1.730000000E2	2.229392265E2	2.577679558E2
5.800000000E0	1.740000000E2	2.222320442E2	2.639558011E2
5.833333333E0	1.750000000E2	2.236464088E2	2.689060773E2
5.866666667E0	1.760000000E2	2.240000000E2	2.722651934E2
5.900000000E0	1.770000000E2	2.245303867E2	2.745635359E2
5.933333333E0	1.780000000E2	2.259447514E2	2.770386740E2
5.966666667E0	1.790000000E2	2.254143646E2	2.814585635E2
6.000000000E0	1.800000000E2	2.248839779E2	2.839337017E2
6.033333333E0	1.810000000E2	2.247071823E2	2.841104972E2
6.066666667E0	1.820000000E2	2.245000000E2	2.845000000E2
6.100000000E0	1.830000000E2	2.247500000E2	2.830000000E2
6.133333333E0	1.840000000E2	2.238750000E2	2.868750000E2
6.166666667E0	1.850000000E2	2.237500000E2	2.866250000E2
6.200000000E0	1.860000000E2	2.240000000E2	2.866250000E2
6.233333333E0	1.870000000E2	2.243750000E2	2.886250000E2
6.266666667E0	1.880000000E2	2.245000000E2	2.885000000E2
6.300000000E0	1.890000000E2	2.245000000E2	2.888750000E2
6.333333333E0	1.900000000E2	2.228750000E2	2.896250000E2
6.366666667E0	1.910000000E2	2.228750000E2	2.901250000E2
6.400000000E0	1.920000000E2	2.201250000E2	2.897500000E2
6.433333333E0	1.930000000E2	2.198816049E2	2.891821969E2
6.466666667E0	1.940000000E2	2.190396843E2	2.883402763E2
6.500000000E0	1.950000000E2	2.180574435E2	2.877789958E2
6.533333333E0	1.960000000E2	2.166542425E2	2.893225170E2
6.566666667E0	1.970000000E2	2.174961631E2	2.890418768E2
6.600000000E0	1.980000000E2	2.173558430E2	2.889015567E2
6.633333333E0	1.990000000E2	2.180574435E2	2.889015567E2
6.666666667E0	2.000000000E2	2.187590441E2	2.894628371E2
6.700000000E0	2.010000000E2	2.183380838E2	2.900241175E2
6.733333333E0	2.020000000E2	2.188993642E2	2.903047577E2
6.766666667E0	2.030000000E2	2.187590441E2	2.903047577E2
6.800000000E0	2.040000000E2	2.194606446E2	2.901644376E2
6.833333333E0	2.050000000E2	2.191800044E2	2.904450778E2
6.866666667E0	2.060000000E2	2.184784039E2	2.896031572E2
6.900000000E0	2.070000000E2	2.188993642E2	2.905853979E2
6.933333333E0	2.080000000E2	2.190396843E2	2.907257180E2
6.966666667E0	2.090000000E2	2.190396843E2	2.907257180E2
7.000000000E0	2.100000000E2	2.188993642E2	2.908660381E2
7.033333333E0	2.110000000E2	2.190396843E2	2.908660381E2
7.066666667E0	2.120000000E2	2.188993642E2	2.905853979E2
7.100000000E0	2.130000000E2	2.188993642E2	2.905853979E2
7.133333333E0	2.140000000E2	2.188993642E2	2.904450778E2
7.166666667E0	2.150000000E2	2.190396843E2	2.907257180E2
7.200000000E0	2.160000000E2	2.191800044E2	2.904450778E2
7.233333333E0	2.170000000E2	2.190396843E2	2.904450778E2
7.266666667E0	2.180000000E2	2.190396843E2	2.908660381E2
7.300000000E0	2.190000000E2	2.188993642E2	2.908660381E2
7.333333333E0	2.200000000E2	2.193203245E2	2.904450778E2
7.366666667E0	2.210000000E2	2.194606446E2	2.910063583E2
7.400000000E0	2.220000000E2	2.191800044E2	2.904450778E2
7.433333333E0	2.230000000E2	2.194606446E2	2.901644376E2
7.466666667E0	2.240000000E2	2.200219250E2	2.905853979E2
7.500000000E0	2.250000000E2	2.194606446E2	2.901644376E2
7.533333333E0	2.260000000E2	2.184784039E2	2.903047577E2
7.566666667E0	2.270000000E2	2.187590441E2	2.901644376E2
7.600000000E0	2.280000000E2	2.184784039E2	2.897434773E2
7.633333333E0	2.290000000E2	2.172155229E2	2.908660381E2
7.666666667E0	2.300000000E2	2.166542425E2	2.914273186E2
7.700000000E0	2.310000000E2	2.159526420E2	2.901644376E2
7.733333333E0	2.320000000E2	2.159526420E2	2.901644376E2
7.766666667E0	2.330000000E2	2.155316816E2	2.908660381E2
7.800000000E0	2.340000000E2	2.120236790E2	2.910063583E2
7.833333333E0	2.350000000E2	2.097785573E2	2.917079588E2
7.866666667E0	2.360000000E2	2.078140759E2	2.915676387E2
7.900000000E0	2.370000000E2	2.062705547E2	2.903047577E2
7.933333333E0	2.380000000E2	2.066915150E2	2.900241175E2
7.966666667E0	2.390000000E2	2.072527954E2	2.881999561E2
8.000000000E0	2.400000000E2	2.067844961E2	2.883224806E2
8.033333333E0	2.410000000E2	2.079751938E2	2.869333333E2
8.066666667E0	2.420000000E2	2.085705426E2	2.847503876E2
8.100000000E0	2.430000000E2	2.091658915E2	2.847503876E2
8.133333333E0	2.440000000E2	2.099596899E2	2.841550388E2
8.166666667E0	2.450000000E2	2.097612403E2	2.835596899E2
8.200000000E0	2.460000000E2	2.089674419E2	2.841550388E2
8.233333333E0	2.470000000E2	2.091658915E2	2.845519380E2
8.266666667E0	2.480000000E2	2.101581395E2	2.835596899E2
8.300000000E0	2.490000000E2	2.097612403E2	2.831627907E2
8.333333333E0	2.500000000E2	2.091658915E2	2.841550388E2
8.366666667E0	2.510000000E2	2.087689922E2	2.843534884E2
8.400000000E0	2.520000000E2	2.089674419E2	2.851472868E2
8.433333333E0	2.530000000E2	2.083720930E2	2.853457364E2
8.466666667E0	2.540000000E2	2.097612403E2	2.843534884E2
8.500000000E0	2.550000000E2	2.097612403E2	2.837581395E2
8.533333333E0	2.560000000E2	2.115472868E2	2.845519380E2
8.566666667E0	2.570000000E2	2.119441860E2	2.855441860E2
8.600000000E0	2.580000000E2	2.137302326E2	2.865364341E2
8.633333333E0	2.590000000E2	2.157147287E2	2.887193798E2
8.666666667E0	2.600000000E2	2.167069767E2	2.895131783E2
8.700000000E0	2.610000000E2	2.171038760E2	2.914976744E2
8.733333333E0	2.620000000E2	2.171038760E2	2.930852713E2
8.766666667E0	2.630000000E2	2.175007752E2	2.924899225E2
8.800000000E0	2.640000000E2	2.178976744E2	2.932837209E2
8.833333333E0	2.650000000E2	2.169054264E2	2.940775194E2
8.866666667E0	2.660000000E2	2.141271318E2	2.938790698E2
8.900000000E0	2.670000000E2	2.061891473E2	2.930852713E2
8.933333333E0	2.680000000E2	1.958697674E2	2.922914729E2
8.966666667E0	2.690000000E2	1.801922481E2	2.841550388E2
9.000000000E0	2.700000000E2	1.675789474E2	2.703157895E2
9.033333333E0	2.710000000E2	1.527017544E2	2.565614035E2
9.066666667E0	2.720000000E2	1.352982456E2	2.343859649E2
9.100000000E0	2.730000000E2	1.254736842E2	2.158596491E2
9.133333333E0	2.740000000E2	1.173333333E2	1.956491228E2
9.166666667E0	2.750000000E2	1.139649123E2	1.779649123E2
9.200000000E0	2.760000000E2	1.150877193E2	1.647719298E2
9.233333333E0	2.770000000E2	1.156491228E2	1.541052632E2
9.266666667E0	2.780000000E2	1.178947368E2	1.490526316E2
9.300000000E0	2.790000000E2	1.221052632E2	1.462456140E2
9.333333333E0	2.800000000E2	1.232280702E2	1.442807018E2
9.366666667E0	2.810000000E2	1.232280702E2	1.431578947E2
9.400000000E0	2.820000000E2	1.229473684E2	1.459649123E2
9.433333333E0	2.830000000E2	1.209824561E2	1.482105263E2
9.466666667E0	2.840000000E2	1.207017544E2	1.496140351E2
9.500000000E0	2.850000000E2	1.215438596E2	1.527017544E2
9.533333333E0	2.860000000E2	1.212631579E2	1.555087719E2
9.566666667E0	2.870000000E2	1.181754386E2	1.566315789E2
9.600000000E0	2.880000000E2	1.170526316E2	1.616842105E2
9.633333333E0	2.890000000E2	1.173333333E2	1.709473684E2
9.666666667E0	2.900000000E2	1.167719298E2	1.824561404E2
9.700000000E0	2.910000000E2	1.209824561E2	1.992982456E2
9.733333333E0	2.920000000E2	1.285614035E2	2.133333333E2
9.766666667E0	2.930000000E2	1.383859649E2	2.338245614E2
9.800000000E0	2.940000000E2	1.487719298E2	2.526315789E2
9.833333333E0	2.950000000E2	1.636491228E2	2.661052632E2
9.866666667E0	2.960000000E2	1.751578947E2	2.756491228E2
9.900000000E0	2.970000000E2	1.897543860E2	2.826666667E2
9.933333333E0	2.980000000E2	2.023859649E2	2.868771930E2
9.966666667E0	2.990000000E2	2.116491228E2	2.891228070E2
1.000000000E1	3.000000000E2	2.175438596E2	2.905263158E2
1.003333333E1	3.010000000E2	2.206315789E2	2.910877193E2
1.006666667E1	3.020000000E2	2.240000000E2	2.910877193E2
1.010000000E1	3.030000000E2	2.248421053E2	2.910877193E2
1.013333333E1	3.040000000E2	2.248421053E2	2.910877193E2
1.016666667E1	3.050000000E2	2.248421053E2	2.910877193E2
1.020000000E1	3.060000000E2	2.248421053E2	2.910877193E2
1.023333333E1	3.070000000E2	2.248421053E2	2.910877193E2
1.026666667E1	3.080000000E2	2.245614035E2	2.910877193E2
1.030000000E1	3.090000000E2	2.251228070E2	2.894035088E2
1.033333333E1	3.100000000E2	2.259649123E2	2.882807018E2
1.036666667E1	3.110000000E2	2.259649123E2	2.882807018E2
1.040000000E1	3.120000000E2	2.268070175E2	2.899649123E2
1.043333333E1	3.130000000E2	2.276491228E2	2.899649123E2
1.046666667E1	3.140000000E2	2.282105263E2	2.894035088E2
1.050000000E1	3.150000000E2	2.282105263E2	2.871578947E2
1.053333333E1	3.160000000E2	2.290526316E2	2.860350877E2
1.056666667E1	3.170000000E2	2.287719298E2	2.835087719E2
1.060000000E1	3.180000000E2	2.293333333E2	2.823859649E2
1.063333333E1	3.190000000E2	2.290526316E2	2.818245614E2
1.066666667E1	3.200000000E2	2.284912281E2	2.770526316E2
