t	frame	pixel_{x}	pixel_{y}
4.733333333E0	1.420000000E2	2.699380541E2	1.254421477E2
4.766666667E0	1.430000000E2	2.704008805E2	1.255815246E2
4.800000000E0	1.440000000E2	2.710389600E2	1.250655202E2
4.833333333E0	1.450000000E2	2.719112295E2	1.252946472E2
4.866666667E0	1.460000000E2	2.727587329E2	1.251738345E2
4.900000000E0	1.470000000E2	2.740225701E2	1.253229626E2
4.933333333E0	1.480000000E2	2.758137826E2	1.249545949E2
4.966666667E0	1.490000000E2	2.776500428E2	1.247417262E2
5.000000000E0	1.500000000E2	2.795669154E2	1.243928606E2
5.033333333E0	1.510000000E2	2.811091329E2	1.237955594E2
5.066666667E0	1.520000000E2	2.828234760E2	1.236157589E2
5.100000000E0	1.530000000E2	2.847243544E2	1.231354691E2
5.133333333E0	1.540000000E2	2.860344464E2	1.224387646E2
5.166666667E0	1.550000000E2	2.871578368E2	1.219868076E2
5.200000000E0	1.560000000E2	2.876417514E2	1.210544205E2
5.233333333E0	1.570000000E2	2.876339916E2	1.206186419E2
5.266666667E0	1.580000000E2	2.869184915E2	1.198133477E2
5.300000000E0	1.590000000E2	2.868831164E2	1.191652758E2
5.333333333E0	1.600000000E2	2.868153667E2	1.188036630E2
5.366666667E0	1.610000000E2	2.867281518E2	1.188357785E2
5.400000000E0	1.620000000E2	2.867606923E2	1.190805855E2
5.433333333E0	1.630000000E2	2.868787193E2	1.190105472E2
5.466666667E0	1.640000000E2	2.875776936E2	1.195588543E2
5.500000000E0	1.650000000E2	2.877950379E2	1.197287793E2
5.533333333E0	1.660000000E2	2.879366055E2	1.197269305E2
5.566666667E0	1.670000000E2	2.878665121E2	1.196317925E2
5.600000000E0	1.680000000E2	2.877611459E2	1.194348548E2
5.633333333E0	1.690000000E2	2.874600957E2	1.193587479E2
5.666666667E0	1.700000000E2	2.868222434E2	1.193286288E2
5.700000000E0	1.710000000E2	2.858865374E2	1.197397924E2
5.733333333E0	1.720000000E2	2.849523620E2	1.195996909E2
5.766666667E0	1.730000000E2	2.838984188E2	1.193589934E2
5.800000000E0	1.740000000E2	2.826737221E2	1.196236112E2
5.833333333E0	1.750000000E2	2.808893940E2	1.196435177E2
5.866666667E0	1.760000000E2	2.792937437E2	1.200466972E2
5.900000000E0	1.770000000E2	2.780151001E2	1.205223692E2
5.933333333E0	1.780000000E2	2.767758564E2	1.208321206E2
5.966666667E0	1.790000000E2	2.757511952E2	1.218000527E2
6.000000000E0	1.800000000E2	2.746156242E2	1.225313759E2
6.033333333E0	1.810000000E2	2.732138617E2	1.230863977E2
6.066666667E0	1.820000000E2	2.718711272E2	1.236613709E2
6.100000000E0	1.830000000E2	2.707058686E2	1.237463925E2
6.133333333E0	1.840000000E2	2.696349248E2	1.239048145E2
6.166666667E0	1.850000000E2	2.683607032E2	1.239617945E2
6.200000000E0	1.860000000E2	2.675969653E2	1.240312459E2
6.233333333E0	1.870000000E2	2.666924932E2	1.238020481E2
6.266666667E0	1.880000000E2	2.657785334E2	1.238777689E2
6.300000000E0	1.890000000E2	2.648130550E2	1.240198710E2
6.333333333E0	1.900000000E2	2.638364011E2	1.243518733E2
6.366666667E0	1.910000000E2	2.633493991E2	1.247622649E2
6.400000000E0	1.920000000E2	2.630147581E2	1.248051377E2
6.433333333E0	1.930000000E2	2.629779178E2	1.247847529E2
6.466666667E0	1.940000000E2	2.629346314E2	1.247844024E2
6.500000000E0	1.950000000E2	2.628309732E2	1.248725447E2
6.533333333E0	1.960000000E2	2.627829978E2	1.249459879E2
6.566666667E0	1.970000000E2	2.626450207E2	1.249578571E2
6.600000000E0	1.980000000E2	2.619807962E2	1.247788717E2
6.633333333E0	1.990000000E2	2.616523523E2	1.247315210E2
6.666666667E0	2.000000000E2	2.610557427E2	1.246433205E2
6.700000000E0	2.010000000E2	2.608249846E2	1.247076857E2
6.733333333E0	2.020000000E2	2.604785990E2	1.249179215E2
6.766666667E0	2.030000000E2	2.603904593E2	1.248350620E2
6.800000000E0	2.040000000E2	2.600763606E2	1.247864109E2
6.833333333E0	2.050000000E2	2.596835691E2	1.249494028E2
6.866666667E0	2.060000000E2	2.593943758E2	1.252108937E2
6.900000000E0	2.070000000E2	2.590638842E2	1.250827154E2
6.933333333E0	2.080000000E2	2.589132443E2	1.252852443E2
6.966666667E0	2.090000000E2	2.587768010E2	1.256741222E2
7.000000000E0	2.100000000E2	2.587789589E2	1.257758930E2
7.033333333E0	2.110000000E2	2.588056987E2	1.258135267E2
7.066666667E0	2.120000000E2	2.587376899E2	1.257770343E2
7.100000000E0	2.130000000E2	2.587093827E2	1.259018370E2
7.133333333E0	2.140000000E2	2.587922429E2	1.258034593E2
7.166666667E0	2.150000000E2	2.587358342E2	1.260210504E2
7.200000000E0	2.160000000E2	2.587615087E2	1.258259122E2
7.233333333E0	2.170000000E2	2.588307661E2	1.258484884E2
7.266666667E0	2.180000000E2	2.589554829E2	1.258115475E2
7.300000000E0	2.190000000E2	2.592710787E2	1.257597036E2
7.333333333E0	2.200000000E2	2.597597191E2	1.257535096E2
7.366666667E0	2.210000000E2	2.601323891E2	1.257054479E2
7.400000000E0	2.220000000E2	2.606811583E2	1.255395873E2
7.433333333E0	2.230000000E2	2.608358148E2	1.256506207E2
7.466666667E0	2.240000000E2	2.608494327E2	1.250264866E2
7.500000000E0	2.250000000E2	2.607785502E2	1.247907936E2
7.533333333E0	2.260000000E2	2.599993878E2	1.246289778E2
7.566666667E0	2.270000000E2	2.588798255E2	1.239856437E2
7.600000000E0	2.280000000E2	2.576215451E2	1.239350010E2
7.633333333E0	2.290000000E2	2.556058890E2	1.238797919E2
7.666666667E0	2.300000000E2	2.533702478E2	1.236282309E2
7.700000000E0	2.310000000E2	2.508833979E2	1.230460538E2
7.733333333E0	2.320000000E2	2.485835965E2	1.228111042E2
7.766666667E0	2.330000000E2	2.466446333E2	1.227778631E2
7.800000000E0	2.340000000E2	2.447978884E2	1.226991487E2
7.833333333E0	2.350000000E2	2.432405421E2	1.225831423E2
7.866666667E0	2.360000000E2	2.417965125E2	1.225706841E2
7.900000000E0	2.370000000E2	2.407557792E2	1.221301546E2
7.933333333E0	2.380000000E2	2.398723215E2	1.219192305E2
7.966666667E0	2.390000000E2	2.393912593E2	1.218173336E2
8.000000000E0	2.400000000E2	2.388090739E2	1.215025251E2
8.033333333E0	2.410000000E2	2.377924496E2	1.210965893E2
8.066666667E0	2.420000000E2	2.368037497E2	1.211068985E2
8.100000000E0	2.430000000E2	2.358112083E2	1.211636710E2
8.133333333E0	2.440000000E2	2.347257134E2	1.217545606E2
8.166666667E0	2.450000000E2	2.336123755E2	1.224884952E2
8.200000000E0	2.460000000E2	2.320435347E2	1.223996767E2
8.233333333E0	2.470000000E2	2.310155191E2	1.225484832E2
8.266666667E0	2.480000000E2	2.299533024E2	1.222483271E2
8.300000000E0	2.490000000E2	2.297686154E2	1.216866108E2
8.333333333E0	2.500000000E2	2.297998478E2	1.212326857E2
8.366666667E0	2.510000000E2	2.307632114E2	1.207929884E2
8.400000000E0	2.520000000E2	2.317668858E2	1.207853701E2
8.433333333E0	2.530000000E2	2.331099242E2	1.204508955E2
8.466666667E0	2.540000000E2	2.347426846E2	1.204312518E2
8.500000000E0	2.550000000E2	2.358151786E2	1.198577531E2
8.533333333E0	2.560000000E2	2.375820773E2	1.198758895E2
8.566666667E0	2.570000000E2	2.390837474E2	1.196695438E2
8.600000000E0	2.580000000E2	2.407525186E2	1.198589351E2
8.633333333E0	2.590000000E2	2.428296995E2	1.203998203E2
8.666666667E0	2.600000000E2	2.448010520E2	1.207828796E2
8.700000000E0	2.610000000E2	2.469368191E2	1.216006377E2
8.733333333E0	2.620000000E2	2.494914220E2	1.218779651E2
8.766666667E0	2.630000000E2	2.517559847E2	1.222066826E2
8.800000000E0	2.640000000E2	2.538188084E2	1.219890081E2
8.833333333E0	2.650000000E2	2.560474874E2	1.222817241E2
8.866666667E0	2.660000000E2	2.580556146E2	1.226425682E2
8.900000000E0	2.670000000E2	2.599616466E2	1.228599056E2
8.933333333E0	2.680000000E2	2.620193286E2	1.231446574E2
8.966666667E0	2.690000000E2	2.639827630E2	1.236507318E2
9.000000000E0	2.700000000E2	2.656501918E2	1.239431311E2
9.033333333E0	2.710000000E2	2.669441935E2	1.244348622E2
9.066666667E0	2.720000000E2	2.679829812E2	1.247503193E2
9.100000000E0	2.730000000E2	2.685800282E2	1.250109267E2
9.133333333E0	2.740000000E2	2.687183689E2	1.248497347E2
9.166666667E0	2.750000000E2	2.687841895E2	1.248583484E2
9.200000000E0	2.760000000E2	2.688260389E2	1.249673263E2
9.233333333E0	2.770000000E2	2.687755907E2	1.252970383E2
9.266666667E0	2.780000000E2	2.687058122E2	1.255996164E2
9.300000000E0	2.790000000E2	2.688166946E2	1.257856730E2
9.333333333E0	2.800000000E2	2.690988434E2	1.257337208E2
9.366666667E0	2.810000000E2	2.695736329E2	1.256488447E2
9.400000000E0	2.820000000E2	2.696219674E2	1.257775732E2
9.433333333E0	2.830000000E2	2.698085145E2	1.257429442E2
9.466666667E0	2.840000000E2	2.696478543E2	1.257199900E2
9.500000000E0	2.850000000E2	2.696209189E2	1.255626044E2
9.533333333E0	2.860000000E2	2.696154442E2	1.255341437E2
9.566666667E0	2.870000000E2	2.693526512E2	1.256017802E2
9.600000000E0	2.880000000E2	2.694573229E2	1.254413417E2
9.633333333E0	2.890000000E2	2.695904438E2	1.255453754E2
9.666666667E0	2.900000000E2	2.697109018E2	1.255623980E2
9.700000000E0	2.910000000E2	2.698262615E2	1.257147585E2
9.733333333E0	2.920000000E2	2.696763627E2	1.256690400E2
9.766666667E0	2.930000000E2	2.696852501E2	1.257091517E2
9.800000000E0	2.940000000E2	2.690174165E2	1.257112342E2
9.833333333E0	2.950000000E2	2.686795070E2	1.255377037E2
9.866666667E0	2.960000000E2	2.679488546E2	1.253812982E2
9.900000000E0	2.970000000E2	2.676913711E2	1.252225611E2
9.933333333E0	2.980000000E2	2.669796253E2	1.253901141E2
9.966666667E0	2.990000000E2	2.666734082E2	1.252085902E2
1.000000000E1	3.000000000E2	2.663901533E2	1.248524401E2
1.003333333E1	3.010000000E2	2.660645202E2	1.248981284E2
1.006666667E1	3.020000000E2	2.659097154E2	1.248120816E2
1.010000000E1	3.030000000E2	2.659482953E2	1.246804346E2
1.013333333E1	3.040000000E2	2.658955262E2	1.247609144E2
1.016666667E1	3.050000000E2	2.661653987E2	1.246447294E2
1.020000000E1	3.060000000E2	2.662327777E2	1.248041140E2
1.023333333E1	3.070000000E2	2.666572875E2	1.248382943E2
1.026666667E1	3.080000000E2	2.667695694E2	1.247636786E2
1.030000000E1	3.090000000E2	2.670105446E2	1.246440774E2
1.033333333E1	3.100000000E2	2.677503672E2	1.247292288E2
1.036666667E1	3.110000000E2	2.684438882E2	1.247258547E2
1.040000000E1	3.120000000E2	2.694748666E2	1.241602153E2
1.043333333E1	3.130000000E2	2.707395661E2	1.239518836E2
1.046666667E1	3.140000000E2	2.723946076E2	1.239443543E2
1.050000000E1	3.150000000E2	2.739773390E2	1.237874217E2
1.053333333E1	3.160000000E2	2.759667973E2	1.238385452E2
1.056666667E1	3.170000000E2	2.777479773E2	1.237730599E2
1.060000000E1	3.180000000E2	2.795597962E2	1.237349307E2
1.063333333E1	3.190000000E2	2.809089622E2	1.237523159E2
1.066666667E1	3.200000000E2	2.820629012E2	1.235347964E2
1.070000000E1	3.210000000E2	2.827975817E2	1.236118056E2
1.073333333E1	3.220000000E2	2.835269342E2	1.236656340E2
1.076666667E1	3.230000000E2	2.837838757E2	1.235801013E2
1.080000000E1	3.240000000E2	2.839160511E2	1.232434073E2
1.083333333E1	3.250000000E2	2.837790898E2	1.229387124E2
1.086666667E1	3.260000000E2	2.837740812E2	1.228129080E2
1.090000000E1	3.270000000E2	2.837147947E2	1.227413496E2
1.093333333E1	3.280000000E2	2.837835984E2	1.226702748E2
1.096666667E1	3.290000000E2	2.837557162E2	1.227483760E2
1.100000000E1	3.300000000E2	2.837347597E2	1.227139086E2
1.103333333E1	3.310000000E2	2.836577193E2	1.226141511E2
1.106666667E1	3.320000000E2	2.831546097E2	1.224024143E2
1.110000000E1	3.330000000E2	2.826268803E2	1.222406232E2
1.113333333E1	3.340000000E2	2.818745617E2	1.218261300E2
1.116666667E1	3.350000000E2	2.808606295E2	1.217566544E2
1.120000000E1	3.360000000E2	2.797559335E2	1.215401853E2
1.123333333E1	3.370000000E2	2.782283347E2	1.213476088E2
1.126666667E1	3.380000000E2	2.767594431E2	1.212966833E2
1.130000000E1	3.390000000E2	2.752357743E2	1.219298176E2
1.133333333E1	3.400000000E2	2.730762152E2	1.221841008E2
1.136666667E1	3.410000000E2	2.716221947E2	1.227873576E2
1.140000000E1	3.420000000E2	2.696878416E2	1.236405473E2
1.143333333E1	3.430000000E2	2.679842698E2	1.240560188E2
1.146666667E1	3.440000000E2	2.666221605E2	1.245415506E2
1.150000000E1	3.450000000E2	2.649715085E2	1.246390290E2
1.153333333E1	3.460000000E2	2.638096326E2	1.247152297E2
1.156666667E1	3.470000000E2	2.628087677E2	1.247465478E2
1.160000000E1	3.480000000E2	2.618754007E2	1.248993094E2
1.163333333E1	3.490000000E2	2.612070653E2	1.248667051E2
1.166666667E1	3.500000000E2	2.606887192E2	1.250109488E2
1.170000000E1	3.510000000E2	2.598857266E2	1.248292112E2
1.173333333E1	3.520000000E2	2.597200680E2	1.249039550E2
1.176666667E1	3.530000000E2	2.594463977E2	1.250961598E2
1.180000000E1	3.540000000E2	2.589980421E2	1.249777458E2
1.183333333E1	3.550000000E2	2.587965868E2	1.249669857E2
1.186666667E1	3.560000000E2	2.587561666E2	1.248951318E2
